number,Label,Area,Perim.,%Area
26303,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,496.946692441,103.026761709,97.575757576
26304,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.057362212,42.083829664,100.000000000
26305,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,90.080144250,47.644719726,98.784194529
26306,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,292.144419192,77.148553283,100.000000000
26307,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.878761703,41.597757670,100.000000000
26308,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,162.089499683,53.236416394,100.000000000
26309,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,279.549626987,65.869002665,100.000000000
26310,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.973961026,51.090790805,97.826086957
26311,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,70.640356281,35.804723390,96.511627907
26312,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,107.877133235,53.109452505,100.000000000
26313,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,133.340517476,92.202476480,97.330595483
26314,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,73.652154417,38.637758586,92.193308550
26315,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,437.532129212,85.595068706,99.937421777
26316,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,162.910899175,55.097307601,100.000000000
26317,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,60.235962720,36.597313326,98.181818182
26318,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,65.985759162,52.137308517,100.000000000
26319,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,93.365742216,51.524272634,98.240469208
26320,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,93.365742216,55.329451818,98.826979472
26321,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,68.449957636,34.197759960,98.000000000
26322,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.331162042,30.497761105,98.660714286
26323,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,222.325462403,85.669442430,99.014778325
26324,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,161.268100191,70.002483350,95.246179966
26325,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,153.054105275,95.215065729,99.821109123
26326,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,96.103740522,60.583823939,98.005698006
26327,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,69.271357128,36.111241332,93.675889328
26328,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,197.957277485,63.775967241,99.861687414
26329,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,77.485352044,36.163831496,100.000000000
26330,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,60.783562381,40.984721787,91.891891892
26331,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,98.567938996,38.817312639,100.000000000
26332,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,65.711959331,39.684276298,88.333333333
26333,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,77.211552214,33.584724077,100.000000000
26334,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,76.937752383,45.529900742,100.000000000
26335,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,71.735555603,36.238205220,93.129770992
26336,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,188.100483585,62.782039693,100.000000000
26337,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,119.102926287,42.823829435,100.000000000
26338,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,96.377540352,53.289006558,100.000000000
26339,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,158.803901717,80.975516027,98.275862069
26340,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,128.138320695,46.396864402,100.000000000
26341,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,172.767693074,97.106763541,100.000000000
26342,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,90.353944080,42.517311494,100.000000000
26343,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,63.521560687,36.724277214,94.396551724
26344,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,70.914156111,43.511239042,96.911196911
26345,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,64.342960178,37.591240874,100.000000000
26346,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,67.902357975,34.197759960,90.322580645
26347,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,367.165572762,76.894625507,99.925428784
26348,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,79.949550519,34.631241790,100.000000000
26349,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.878761703,32.104724535,100.000000000
26350,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,70.366556450,39.557312410,93.385214008
26351,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,68.997557298,33.457760189,91.666666667
26352,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,74.199754078,41.216866005,100.000000000
26353,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,149.768507309,62.475521752,100.000000000
26354,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,74.473553908,31.977760647,100.000000000
26355,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,103.770135777,64.029895018,98.416886544
26356,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,115.269728660,89.295067561,96.674584323
26357,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,187.826683754,58.595968844,100.000000000
26358,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,72.009355434,69.209893415,97.338403042
26359,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,76.390152722,49.917309204,94.982078853
26360,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,72.283155264,41.111685676,93.560606061
26361,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,75.568753231,35.498205449,100.000000000
26362,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,190.838481890,57.115969302,100.000000000
26363,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,78.306751536,34.250350124,94.755244755
26364,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,66.533358823,35.804723390,92.592592593
26365,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,78.032951706,35.550795613,92.631578947
26366,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.700161195,42.083829664,98.689956332
26367,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,60.235962720,32.104724535,100.000000000
26368,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,67.902357975,35.244277672,97.177419355
26369,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,157.708702394,57.041595578,100.000000000
26370,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,100.484537810,44.610346918,100.000000000
26371,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,85.973146791,38.331240645,100.000000000
26372,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,74.199754078,35.550795613,95.571955720
26373,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,128.138320695,46.576418455,100.000000000
26374,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,68.176157806,38.996866692,96.787148594
26375,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,105.960534421,53.056862341,99.741602067
26376,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,115.543528490,68.776411585,95.023696682
26377,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,121.019525101,45.963382572,97.963800905
26378,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.057362212,34.504277901,99.551569507
26379,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,76.390152722,45.783828519,98.924731183
26380,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,63.521560687,42.158203388,89.224137931
26381,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.426361364,35.931687279,99.561403509
26382,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,91.175343572,40.297312181,92.792792793
26383,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,237.658252914,57.549451131,100.000000000
26384,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,232.182256303,97.360691318,98.584905660
26385,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,166.470296972,52.750344400,100.000000000
26386,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,65.438159500,34.324723848,83.682008368
26387,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,134.435716798,44.610346918,100.000000000
26388,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,87.068346114,39.684276298,83.647798742
26389,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.331162042,31.977760647,96.875000000
26390,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,94.187141708,58.828113061,100.000000000
26391,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.057362212,30.318207052,100.000000000
26392,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,78.032951706,39.325168192,96.140350877
26393,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,101.853536963,41.164275840,100.000000000
26394,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.973961026,31.364724764,94.347826087
26395,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,141.006912731,48.362935938,100.000000000
26396,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,65.711959331,52.570790347,100.000000000
26397,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,71.187955942,40.730794011,95.384615385
26398,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,64.616760009,41.089902116,100.000000000
26399,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,82.139949164,38.510794698,98.333333333
26400,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,113.079330015,44.969455024,100.000000000
26401,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,164.827497989,76.334179789,99.003322259
26402,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.700161195,31.798206594,99.563318777
26403,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,68.176157806,43.817756983,99.598393574
26404,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,91.449143402,47.263828061,96.407185629
26405,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.878761703,40.117758128,94.247787611
26406,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,82.413748994,36.111241332,98.006644518
26407,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,85.699346961,38.331240645,98.722044728
26408,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,64.342960178,38.563384862,100.000000000
26409,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,60.783562381,43.436865318,99.549549550
26410,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,68.449957636,38.077312868,96.400000000
26411,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,75.568753231,36.544723161,92.391304348
26412,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,116.364927982,41.470793782,100.000000000
26413,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,73.652154417,33.203832412,94.795539033
26414,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,63.521560687,32.717760418,100.000000000
26415,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,76.116352892,37.337313097,100.000000000
26416,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,73.378354586,35.752133226,97.761194030
26417,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,63.795360517,29.884725222,99.570815451
26418,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.152561534,42.517311494,95.154185022
26419,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,73.378354586,38.891686363,92.164179104
26420,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,95.829940691,39.863830351,91.142857143
26421,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,82.687548825,35.244277672,97.350993377
26422,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,74.747353739,48.310345774,100.000000000
26423,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,70.366556450,35.677759502,98.443579767
26424,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,67.354758314,35.498205449,91.463414634
26425,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,79.949550519,46.523828290,92.123287671
26426,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.331162042,39.198204304,99.553571429
26427,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,128.685920357,44.557756754,99.787234043
26428,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.057362212,38.077312868,100.000000000
26429,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,68.723757467,58.722932732,100.000000000
26430,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,78.854351197,34.377314013,96.875000000
26431,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,107.603333405,38.944276527,100.000000000
26432,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.331162042,33.584724077,94.196428571
26433,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,119.102926287,70.996410898,97.471264368
26434,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,69.818956789,33.943832183,93.725490196
26435,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.331162042,36.544723161,100.000000000
26436,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,103.496335946,48.616863715,98.148148148
26437,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,105.412934760,40.424276069,92.207792208
26438,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.878761703,43.511239042,100.000000000
26439,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,71.735555603,33.943832183,97.709923664
26440,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,99.389338488,42.517311494,98.622589532
26441,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,64.616760009,34.504277901,97.881355932
26442,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,74.747353739,38.077312868,97.435897436
26443,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,66.807158653,41.216866005,100.000000000
26444,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,76.937752383,45.910792408,96.797153025
26445,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,349.916183438,70.922037174,100.000000000
26446,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,102.674936455,42.517311494,99.733333333
26447,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,71.461755772,40.424276069,96.168582375
26448,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,168.660695616,52.316862570,100.000000000
26449,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,233.277455625,61.376413875,100.000000000
26450,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,84.056547978,36.544723161,100.000000000
26451,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,85.151747300,47.211237897,100.000000000
26452,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,94.734741369,51.270344858,95.086705202
26453,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,109.519932218,59.462932503,100.000000000
26454,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,206.171272401,56.502933419,100.000000000
26455,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.604961873,37.232132768,97.777777778
26456,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,64.890559839,35.371241561,99.156118143
26457,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,66.533358823,39.990794240,97.942386831
26458,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,118.829126457,49.177309433,94.470046083
26459,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,101.853536963,38.996866692,98.924731183
26460,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,65.985759162,32.538206365,90.871369295
26461,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,91.175343572,37.897758815,94.294294294
26462,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,101.579737133,41.523383946,100.000000000
26463,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,64.069160348,42.136419829,100.000000000
26464,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,81.592349503,39.938204075,98.657718121
26465,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,68.176157806,32.844724306,94.377510040
26466,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,82.139949164,36.417759273,97.666666667
26467,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,91.996743063,51.016417081,94.345238095
26468,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,181.803087482,99.580690631,97.439759036
26469,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,197.683477654,57.168559466,100.000000000
26470,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,94.734741369,49.917309204,100.000000000
26471,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,271.883231732,68.395519920,100.000000000
26472,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,75.294953400,34.145169795,99.272727273
26473,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,76.663952553,43.870347147,96.785714286
26474,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,63.521560687,36.724277214,97.844827586
26475,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,60.509762551,40.170348292,100.000000000
26476,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,78.032951706,45.783828519,98.947368421
26477,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,75.842553061,39.557312410,100.000000000
26478,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,74.747353739,43.870347147,100.000000000
26479,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.604961873,36.417759273,92.444444444
26480,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,72.556955095,53.236416394,100.000000000
26481,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,65.711959331,34.070796071,100.000000000
26482,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,66.533358823,37.157759044,99.588477366
26483,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,179.065089177,56.502933419,100.000000000
26484,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,91.996743063,37.464276985,99.404761905
26485,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,214.932866978,56.682487472,100.000000000
26486,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.331162042,47.263828061,100.000000000
26487,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,65.438159500,33.891242019,99.163179916
26488,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,93.639542047,56.143825313,100.000000000
26489,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,63.521560687,48.489899826,100.000000000
26490,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,87.889745605,53.183826229,98.442367601
26491,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,203.159474265,63.775967241,100.000000000
26492,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,91.722943233,66.862930213,99.701492537
26493,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.700161195,41.956865776,98.253275109
26494,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,194.397879688,116.780239417,97.887323944
26495,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,114.174529338,45.477310578,100.000000000
26496,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,131.971518323,45.402936854,100.000000000
26497,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,62.700161195,32.411242477,98.689956332
26498,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,81.318549672,46.269900513,98.653198653
26499,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,92.270542894,42.950793324,97.032640950
26500,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,150.589906800,57.063379137,99.818181818
26501,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,73.652154417,35.677759502,98.884758364
26502,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,70.640356281,34.758205678,100.000000000
26503,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,140.459313070,51.090790805,100.000000000
26504,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,143.744911037,54.895969989,98.857142857
26505,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,89.532544588,40.170348292,96.636085627
26506,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.331162042,37.516867150,100.000000000
26507,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,102.948736285,39.684276298,97.606382979
26508,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,109.793732049,40.603830122,96.508728180
26509,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,229.991857658,59.156414562,100.000000000
26510,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,61.878761703,33.457760189,98.230088496
26511,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,84.604147639,44.483383030,100.000000000
26512,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,105.412934760,59.537306227,96.363636364
26513,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,196.588278332,55.889897537,100.000000000
26514,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,149.494707478,96.568101383,97.619047619
26515,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,165.101297819,75.488999689,99.834162521
26516,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,60.235962720,31.977760647,97.727272727
26517,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,139.090313917,46.957310120,100.000000000
26518,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,82.687548825,41.291239729,100.000000000
26519,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,71.735555603,36.290795385,99.236641221
26520,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,131.971518323,76.968999231,94.605809129
26521,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,79.675750689,40.551239958,98.625429553
26522,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,111.436531032,69.569001520,95.823095823
26523,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,64.890559839,34.018205907,96.202531646
26524,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,71.735555603,44.430792866,96.946564885
26525,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,76.390152722,39.123830580,98.924731183
26526,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,119.376726118,74.061590311,98.165137615
26527,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,86.520746452,45.043828748,98.734177215
26528,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,189.469482738,53.849452276,100.000000000
26529,1941_P3-Fe3-87_Racine_X200_09µm_square.jpg,72.283155264,35.984277443,95.833333333
